Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2025-09-01,13.881518742844978,36.5555237894426,18.913999557495117,406.76837158203125,29.704568896008848,199.5158365855081,138.31057008118847,29.63614659195603
2025-09-02,13.24694088941618,36.69368519803582,18.465999603271484,414.4805908203125,29.20813917757595,205.66045571742833,139.75009737464921,31.78583030966563
2025-09-03,12.925375109901582,35.20961671368709,18.573999404907227,419.62200927734375,30.895428606436674,205.27627090896164,143.12446073693633,34.73694412235788
2025-09-04,12.96691128849144,36.11353481518619,18.667999267578125,421.5995178222656,30.00742402003457,206.38142500332003,143.85382190632862,30.8993254915175
2025-09-05,12.953686280798092,35.85854721692263,18.444000244140625,413.6895751953125,30.951590259801883,205.61187777955945,143.0481544870557,29.621904646588934
2025-09-08,12.934159926022708,35.01187394142596,18.70800018310547,404.2965087890625,29.556476178127646,212.3934238698892,141.60130872878705,28.98447197446538
2025-09-09,14.019720507133483,37.38592135235596,18.81800079345703,403.3077697753906,29.10154105268617,210.6016929366705,140.54557699555752,30.027692415838597
2025-09-10,13.834355949458173,37.47837185740867,18.658000946044922,401.9235534667969,28.60011706250131,208.5321816958335,141.82137109811185,29.317897218471916
2025-09-11,14.260770682877903,40.20187107724298,18.90399932861328,404.2965087890625,28.906044510276644,210.65609322404472,142.74441217684284,30.059550684371146
2025-09-12,16.267925256658494,47.38917371508215,19.329999923706055,402.71453857421875,28.21534891942356,209.85537728239646,141.247175994685,30.967857599996748
2025-09-15,16.38171073104986,50.407234641341056,19.6200008392334,402.1213073730469,28.89184817890688,210.84738007749195,141.15049242169326,33.334779047126055
2025-09-16,17.00139985881835,52.92535633368727,19.445999145507812,401.5280456542969,29.191403687301495,210.58783571936266,141.31564029607208,31.67360651016433
2025-09-17,18.52349725996763,55.124043589475036,19.95199966430664,391.2451477050781,29.036151878518552,211.0280427925646,139.33477860379804,30.434469429456907
2025-09-18,20.919403095803965,56.49253365755927,21.174999237060547,404.3954162597656,29.7302431875963,211.1726714791182,143.60316487199333,32.233129791644785
2025-09-19,24.187812428597137,59.71472420549466,21.350000381469727,402.91229248046875,28.843879624630727,212.74589053144962,141.21712657692908,39.66563745442854
2025-09-22,24.171525588715767,61.293604456294894,21.540000915527344,401.4291687011719,29.0365037699829,214.39980629044163,145.4977584050163,38.340451861671546
2025-09-23,26.658574646061645,63.67213416807213,21.875,409.6357116699219,27.90422430951817,212.92965033258366,144.60539520119474,35.28490350588678
2025-09-24,26.780728530358928,62.51658229314361,22.059999465942383,402.81341552734375,27.83029076072589,206.62804817262003,143.0111302016045,33.577480159811245
2025-09-25,27.331543672118475,59.11617369782658,21.920000076293945,399.6494445800781,27.944588710843043,208.69890980074996,141.98779717389434,32.09966561593091
2025-09-26,26.734667343729686,57.68788866728976,21.940000534057617,401.3302917480469,28.612437843897723,219.60496480171784,145.52301891606135,32.582339612520435
2025-09-29,25.3240644882247,54.88446742152176,21.7450008392334,406.2740173339844,28.057183490714728,222.03182707133763,147.87033608455508,32.592455630338755
2025-09-30,25.39329551080332,52.42321671431742,21.334999084472656,406.96612548828125,27.797091529276152,220.22864231533063,150.9959118175219,30.68676100350288
2025-10-01,25.434887082894182,53.75835877499709,21.635000228881836,409.339111328125,27.829259552102116,217.6237830054291,152.5922803071365,31.195015736315742
2025-10-02,30.16859038922339,59.31451284038328,22.25,420.5118713378906,27.51818557341169,218.96941678361662,153.50186777892893,33.67121198483183
2025-10-03,34.16597163345395,62.49830938004569,23.21500015258789,422.0938720703125,27.343011980490335,219.76752417535192,154.36093813369018,34.217141748649134
2025-10-06,35.61158016851054,67.4408703711356,23.545000076293945,415.4693298339844,26.843158093796507,219.4069638891733,155.91059264079848,35.807951477953196
2025-10-07,37.496944866089315,67.65846226232912,23.815000534057617,416.35919189453125,26.82256972477989,222.45397794488838,156.40948719783705,33.483379161444816
2025-10-08,37.09263863985296,63.7516352838771,24.09000015258789,413.7884521484375,27.637147103437908,221.43182111554233,158.29796851458434,32.776748539112305
2025-10-09,40.50046819919532,66.62675110957112,24.014999389648438,350.01458740234375,27.699535510733735,220.6763987739197,156.74051290691492,34.91241810613451
2025-10-10,37.97191278741158,61.081871771753576,23.424999237060547,340.324951171875,27.406869638312724,217.84570378606392,153.66002228672704,33.92572822478345
2025-10-13,47.32637884696356,70.75254556599607,24.264999389648438,326.2847900390625,28.313084633557885,221.22991457961865,155.04538855495528,38.80228743899755
2025-10-14,48.51798227203147,67.04507742111619,24.594999313354492,321.3410949707031,28.728662854158205,222.80924248681308,156.41257004425344,39.58728608231724
2025-10-15,48.55944557174463,62.41018143693631,24.84000015258789,330.63525390625,29.06326871709608,225.38684740184448,157.98627080911726,46.05131673217269
2025-10-16,41.18896193259837,56.31819457104122,24.145000457763672,338.4463195800781,27.785590981043836,222.58525708968955,155.21635678676145,40.90560915980058
2025-10-17,39.64237706530762,53.796703333093205,23.40999984741211,336.6665954589844,27.317169157733222,223.3836836864273,155.26169439667703,37.821801309655456
2025-10-20,37.152185134979256,51.41772928557813,23.78499984741211,336.1722106933594,28.230855884414986,224.9976136580242,160.18931046415454,37.924221166534274
2025-10-21,34.351201242581425,51.097411848339874,23.354999542236328,340.6215515136719,28.219512344938376,223.52326543716188,160.29988374345263,32.9513888746702
2025-10-22,31.085164367648837,47.800119862971464,22.25,336.1722106933594,27.680105624105448,220.30294585038175,159.96877314740598,29.930030606985103
2025-10-23,34.10871800769982,51.14369211400005,23.15999984741211,343.7855529785156,27.281804990608848,219.26232315214077,159.58176073050734,32.3556877311204
2025-10-24,33.43075212065599,51.902016463704875,23.15999984741211,349.91571044921875,27.422857332240362,219.58942544487576,160.93928589421444,32.4753413299079
2025-10-27,34.59513483753617,53.9904162719224,23.899999618530273,347.4438781738281,27.61420595627593,218.60101182982467,163.32101225616898,33.27976098482255
2025-10-28,31.814957708039064,49.04841911326126,24.229999542236328,339.533935546875,27.95287756601616,215.90745102564938,162.095790570234,36.14906921263515
2025-10-29,33.8055035694689,52.419547113983114,23.834999084472656,332.2172546386719,27.560793453454767,215.93147175991473,158.2794135301349,37.030792510649505
2025-10-30,36.6445843196508,51.85570431979052,24.09000015258789,337.85308837890625,27.79369312290205,217.85084383501803,161.21203620819725,36.41189254085617
2025-10-31,38.25459179831575,53.90380511777829,24.094999313354492,342.5990295410156,27.9974885886847,221.53443440555213,165.31479078079244,38.773062466257414
2025-11-03,33.934641328512726,50.659078718686864,23.825000762939453,335.8756103515625,27.871167993375263,221.7635758022167,165.89113423476925,35.41798326712286
2025-11-04,30.540461984781267,46.34024670910846,23.395000457763672,346.75177001953125,27.823245446865705,219.13952610168377,164.4653319961308,30.93111664863734
2025-11-05,32.46691228404127,48.24327059631632,22.940000534057617,350.60784912109375,27.8698252132459,221.8093374112031,165.75625549507205,33.00672055552136
2025-11-06,29.88667015408767,49.95318526137771,22.670000076293945,348.037109375,28.155746908629396,219.54002417000504,181.11182728245052,28.234029936173975
2025-11-07,29.240091199782498,51.31952014521612,21.5049991607666,347.938232421875,27.534346024294962,200.87951040551368,175.3193207269765,26.270191277392527
